Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
F1,26.01.2019,OGC Nice,Nîmes Olympique,2,0,H,1,0,H,15,14,7,7,10,13,6,4,1,3,0,0
F1,26.01.2019,RC Strasbourg Alsace,FC Girondins de Bordeaux,1,0,H,0,0,D,10,11,5,1,19,18,5,4,2,2,0,0
F1,27.01.2019,Amiens SC,Olympique Lyonnais,0,1,A,0,0,D,12,18,2,11,17,15,3,4,1,3,0,0
F1,27.01.2019,Montpellier HSC,Stade Malherbe Caen,2,0,H,0,0,D,11,9,6,1,15,17,4,3,1,1,0,0
F1,27.01.2019,Paris Saint-Germain,Stade Rennais FC,4,1,H,1,1,D,16,10,7,3,8,7,2,1,1,2,0,0
F1,27.01.2019,Toulouse Football Club,Angers SCO,0,0,D,0,0,D,14,13,4,3,13,11,4,5,1,1,0,0
F1,30.01.2019,FC Nantes,AS Saint-Étienne,1,1,D,0,0,D,13,10,3,4,12,12,7,6,2,1,1,1
F1,1.02.2019,LOSC Lille,OGC Nice,4,0,H,2,0,H,15,5,7,2,16,7,4,1,2,0,0,1
F1,2.02.2019,Angers SCO,Dijon FCO,1,0,H,1,0,H,12,7,5,2,14,11,4,8,0,0,0,0
F1,2.02.2019,AS Monaco,Toulouse Football Club,2,1,H,1,1,D,13,10,3,3,11,16,6,5,2,3,0,0
F1,2.02.2019,Stade de Reims,Olympique de Marseille,2,1,H,1,0,H,9,13,4,5,11,15,6,5,3,0,0,0
F1,2.02.2019,Stade Rennais FC,Amiens SC,1,0,H,0,0,D,15,8,4,1,11,12,7,4,1,3,0,0
F1,3.02.2019,Olympique Lyonnais,Paris Saint-Germain,2,1,H,1,1,D,14,16,10,9,10,12,6,8,1,2,0,0
F1,3.02.2019,Nîmes Olympique,Montpellier HSC,1,1,D,1,0,H,12,11,5,4,20,23,5,3,2,1,0,0
F1,5.02.2019,Olympique de Marseille,FC Girondins de Bordeaux,1,0,H,1,0,H,24,6,7,1,18,13,4,2,3,2,0,1
F1,8.02.2019,Dijon FCO,Olympique de Marseille,1,2,A,1,0,H,10,18,4,8,11,11,3,12,3,3,0,0
F1,9.02.2019,Amiens SC,Stade Malherbe Caen,1,0,H,0,0,D,10,11,1,4,12,14,4,2,0,0,0,0
F1,9.02.2019,Paris Saint-Germain,FC Girondins de Bordeaux,1,0,H,1,0,H,10,8,3,3,14,21,4,8,3,3,0,0
F1,9.02.2019,RC Strasbourg Alsace,Angers SCO,1,2,A,0,1,A,16,8,7,3,14,13,5,3,2,3,0,0
F1,10.02.2019,En Avant de Guingamp,LOSC Lille,0,2,A,0,0,D,7,9,1,3,15,11,7,4,2,1,0,0
F1,10.02.2019,Montpellier HSC,AS Monaco,2,2,D,0,1,A,12,10,3,5,16,20,5,3,1,6,0,1
F1,10.02.2019,FC Nantes,Nîmes Olympique,2,4,A,2,0,H,15,13,4,4,10,11,9,4,1,2,0,0
F1,10.02.2019,OGC Nice,Olympique Lyonnais,1,0,H,0,0,D,11,23,4,5,7,13,4,14,2,2,0,0
F1,10.02.2019,Stade Rennais FC,AS Saint-Étienne,3,0,H,1,0,H,15,15,5,3,7,8,6,8,0,4,0,1
F1,10.02.2019,Toulouse Football Club,Stade de Reims,1,1,D,0,0,D,9,9,3,3,18,13,3,3,2,4,0,0
F1,13.02.2019,Stade Malherbe Caen,FC Nantes,0,1,A,0,0,D,14,13,1,4,17,11,4,8,4,3,0,1
F1,13.02.2019,AS Saint-Étienne,RC Strasbourg Alsace,2,1,H,2,0,H,11,9,6,2,11,28,3,4,0,5,0,0
F1,15.02.2019,Olympique Lyonnais,En Avant de Guingamp,2,1,H,2,1,H,18,14,9,3,5,10,7,2,2,1,0,0
F1,15.02.2019,Nîmes Olympique,Dijon FCO,2,0,H,1,0,H,14,12,6,2,10,17,5,4,2,5,0,1
F1,16.02.2019,Angers SCO,OGC Nice,3,0,H,1,0,H,12,13,4,4,12,8,8,5,0,2,0,0
F1,16.02.2019,Olympique de Marseille,Amiens SC,2,0,H,2,0,H,16,10,5,2,15,15,3,6,1,0,0,0
F1,16.02.2019,AS Monaco,FC Nantes,1,0,H,1,0,H,11,6,6,2,13,22,2,3,4,2,0,0
F1,17.02.2019,FC Girondins de Bordeaux,Toulouse Football Club,2,1,H,1,0,H,8,20,4,5,14,20,7,5,2,2,0,0
F1,17.02.2019,Stade Malherbe Caen,RC Strasbourg Alsace,0,0,D,0,0,D,11,15,2,3,6,13,8,6,0,3,0,0
F1,17.02.2019,LOSC Lille,Montpellier HSC,0,0,D,0,0,D,12,8,3,2,10,12,1,4,3,3,0,0
F1,17.02.2019,Stade de Reims,Stade Rennais FC,2,0,H,1,0,H,7,10,4,1,13,10,2,4,1,1,0,0
F1,17.02.2019,AS Saint-Étienne,Paris Saint-Germain,0,1,A,0,0,D,11,11,2,3,8,18,4,5,1,5,0,0
F1,20.02.2019,FC Girondins de Bordeaux,En Avant de Guingamp,0,0,D,0,0,D,11,13,4,1,7,12,8,7,2,2,0,0
F1,20.02.2019,Paris Saint-Germain,Montpellier HSC,5,1,H,2,1,H,18,15,9,7,11,11,8,3,2,1,0,0
F1,22.02.2019,Dijon FCO,AS Saint-Étienne,0,1,A,0,0,D,11,16,2,6,13,7,4,5,0,0,0,0
F1,22.02.2019,RC Strasbourg Alsace,LOSC Lille,1,1,D,0,1,A,9,15,2,5,16,13,6,2,1,1,0,0
F1,23.02.2019,Amiens SC,OGC Nice,1,0,H,1,0,H,11,7,4,0,13,15,4,4,0,2,0,0
F1,23.02.2019,En Avant de Guingamp,Angers SCO,1,0,H,0,0,D,8,8,3,1,11,12,6,2,2,2,0,0
F1,23.02.2019,Paris Saint-Germain,Nîmes Olympique,3,0,H,1,0,H,21,8,7,3,15,10,9,7,3,0,0,0
F1,24.02.2019,AS Monaco,Olympique Lyonnais,2,0,H,2,0,H,11,9,5,3,20,18,3,6,3,1,0,0
F1,24.02.2019,Montpellier HSC,Stade de Reims,2,4,A,1,1,D,19,15,4,8,13,12,5,2,0,1,0,0
F1,24.02.2019,FC Nantes,FC Girondins de Bordeaux,1,0,H,0,0,D,19,7,8,2,12,14,11,1,2,2,0,0
F1,24.02.2019,Stade Rennais FC,Olympique de Marseille,1,1,D,1,0,H,16,9,3,2,14,15,7,2,4,3,0,1
F1,24.02.2019,Toulouse Football Club,Stade Malherbe Caen,1,1,D,0,1,A,12,13,8,4,14,15,6,2,2,3,0,1
F1,2.03.2019,Angers SCO,AS Monaco,2,2,D,2,0,H,13,12,4,5,8,15,2,3,2,3,0,0
F1,2.03.2019,Stade Malherbe Caen,Paris Saint-Germain,1,2,A,0,0,D,7,25,2,7,13,13,2,8,2,1,0,0
F1,2.03.2019,Stade de Reims,Amiens SC,2,2,D,0,2,A,10,8,4,2,11,11,6,3,1,1,0,0
F1,3.03.2019,En Avant de Guingamp,FC Nantes,0,0,D,0,0,D,7,9,1,3,19,13,3,1,1,2,0,0
F1,3.03.2019,LOSC Lille,Dijon FCO,1,0,H,0,0,D,14,6,1,1,9,15,9,5,0,1,0,0
F1,3.03.2019,Olympique Lyonnais,Toulouse Football Club,5,1,H,3,1,H,21,5,10,2,12,14,8,1,0,2,0,1
F1,3.03.2019,Olympique de Marseille,AS Saint-Étienne,2,0,H,2,0,H,12,7,7,2,8,22,3,5,2,2,0,0
F1,3.03.2019,OGC Nice,RC Strasbourg Alsace,1,0,H,1,0,H,9,10,2,1,4,14,5,3,0,0,1,1
F1,5.03.2019,FC Girondins de Bordeaux,Montpellier HSC,1,2,A,1,1,D,15,8,4,5,14,15,12,2,1,1,0,0
F1,9.03.2019,Amiens SC,Nîmes Olympique,2,1,H,0,0,D,21,14,6,2,15,15,4,5,2,1,1,0
F1,9.03.2019,Dijon FCO,Stade de Reims,1,1,D,1,1,D,5,26,1,5,18,14,4,6,1,1,1,0
F1,9.03.2019,AS Monaco,FC Girondins de Bordeaux,1,1,D,0,0,D,16,9,9,3,12,12,4,3,5,2,0,0
F1,9.03.2019,RC Strasbourg Alsace,Olympique Lyonnais,2,2,D,0,1,A,17,21,7,8,17,12,5,6,1,2,0,0
F1,10.03.2019,Olympique de Marseille,OGC Nice,1,0,H,0,0,D,12,6,6,1,17,16,9,0,2,1,0,0
F1,10.03.2019,Montpellier HSC,Angers SCO,2,2,D,2,0,H,8,12,4,6,12,10,5,8,3,0,0,1
F1,10.03.2019,Stade Rennais FC,Stade Malherbe Caen,3,1,H,1,1,D,11,6,6,1,11,16,5,4,2,4,0,1
F1,10.03.2019,AS Saint-Étienne,LOSC Lille,0,1,A,0,0,D,7,14,1,8,10,12,9,4,4,3,2,0
F1,10.03.2019,Toulouse Football Club,En Avant de Guingamp,1,0,H,1,0,H,19,4,4,0,12,15,8,2,1,2,0,1
F1,12.03.2019,Dijon FCO,Paris Saint-Germain,0,4,A,0,2,A,9,16,2,7,16,5,3,5,2,1,0,0
F1,15.03.2019,LOSC Lille,AS Monaco,0,1,A,0,0,D,12,12,3,8,14,18,5,3,3,2,0,0
F1,15.03.2019,OGC Nice,Toulouse Football Club,1,1,D,1,0,H,10,18,2,3,8,20,2,6,0,2,0,0
F1,16.03.2019,Angers SCO,Amiens SC,0,0,D,0,0,D,11,8,3,4,14,18,2,1,1,4,0,0
F1,16.03.2019,Stade Malherbe Caen,AS Saint-Étienne,0,5,A,0,3,A,2,13,1,7,18,12,0,8,0,0,0,0
F1,16.03.2019,En Avant de Guingamp,Dijon FCO,1,0,H,0,0,D,14,12,2,4,8,9,6,4,0,2,0,0
F1,16.03.2019,Nîmes Olympique,RC Strasbourg Alsace,2,2,D,0,1,A,15,6,4,2,11,17,7,1,4,5,0,0
F1,17.03.2019,FC Girondins de Bordeaux,Stade Rennais FC,1,1,D,0,0,D,14,10,4,3,13,11,3,9,2,3,0,0
F1,17.03.2019,Olympique Lyonnais,Montpellier HSC,3,2,H,1,1,D,23,10,13,4,7,11,8,6,1,2,0,0
F1,17.03.2019,Paris Saint-Germain,Olympique de Marseille,3,1,H,1,0,H,8,3,6,2,11,19,7,3,4,3,0,1
F1,17.03.2019,Stade de Reims,FC Nantes,1,0,H,0,0,D,10,7,2,1,8,16,7,3,4,3,0,1
F1,29.03.2019,Stade Rennais FC,Olympique Lyonnais,0,1,A,0,0,D,12,18,2,5,13,19,2,6,2,3,0,0
F1,30.03.2019,Olympique de Marseille,Angers SCO,2,2,D,2,1,H,11,14,5,4,18,10,3,7,4,1,1,0
F1,31.03.2019,Amiens SC,FC Girondins de Bordeaux,0,0,D,0,0,D,12,5,3,0,8,21,7,1,1,3,0,0
F1,31.03.2019,Dijon FCO,OGC Nice,0,1,A,0,0,D,14,12,1,6,17,11,8,5,3,1,1,0
F1,31.03.2019,AS Monaco,Stade Malherbe Caen,0,1,A,0,1,A,24,7,6,2,12,14,13,0,1,2,0,0
F1,31.03.2019,FC Nantes,LOSC Lille,2,3,A,0,0,D,8,10,2,3,15,21,3,6,2,3,0,0
F1,31.03.2019,Toulouse Football Club,Paris Saint-Germain,0,1,A,0,0,D,9,10,3,4,13,14,6,6,2,1,0,0
F1,1.04.2019,AS Saint-Étienne,Nîmes Olympique,2,1,H,1,1,D,14,15,9,6,7,8,5,7,3,4,0,0
F1,3.04.2019,Montpellier HSC,En Avant de Guingamp,2,0,H,1,0,H,17,8,7,3,12,7,5,8,0,2,0,0
F1,3.04.2019,RC Strasbourg Alsace,Stade de Reims,4,0,H,1,0,H,13,10,9,3,15,13,4,9,2,3,1,0
F1,5.04.2019,FC Girondins de Bordeaux,Olympique de Marseille,2,0,H,1,0,H,7,20,7,5,16,13,1,11,2,3,1,0
F1,6.04.2019,Amiens SC,AS Saint-Étienne,2,2,D,1,1,D,5,26,4,6,10,13,1,7,2,2,1,0
F1,6.04.2019,Angers SCO,Stade Rennais FC,3,3,D,0,1,A,17,7,9,5,11,13,4,2,3,4,0,0
F1,6.04.2019,En Avant de Guingamp,AS Monaco,1,1,D,1,0,H,11,18,2,5,17,14,3,9,4,5,0,0
F1,6.04.2019,Olympique Lyonnais,Dijon FCO,1,3,A,1,2,A,27,8,6,4,14,17,8,3,1,2,0,0
F1,6.04.2019,Nîmes Olympique,Stade Malherbe Caen,2,0,H,0,0,D,12,5,7,1,19,16,4,2,1,4,0,0
F1,7.04.2019,OGC Nice,Montpellier HSC,1,0,H,1,0,H,15,16,5,4,11,14,6,3,1,1,0,0
F1,7.04.2019,Paris Saint-Germain,RC Strasbourg Alsace,2,2,D,1,2,A,21,9,6,4,7,10,10,5,0,2,0,0
F1,7.04.2019,Stade de Reims,LOSC Lille,1,1,D,0,0,D,10,11,3,4,15,12,6,4,2,2,0,0
F1,7.04.2019,Toulouse Football Club,FC Nantes,1,0,H,0,0,D,14,19,5,1,19,11,4,5,3,1,0,1
F1,9.04.2019,Nîmes Olympique,Stade Rennais FC,3,1,H,1,1,D,19,8,8,3,10,12,5,3,2,2,1,1
F1,12.04.2019,Dijon FCO,Amiens SC,0,0,D,0,0,D,18,4,5,1,13,11,8,1,3,3,0,1
F1,12.04.2019,FC Nantes,Olympique Lyonnais,2,1,H,1,1,D,14,11,5,4,9,11,6,7,2,1,0,0
F1,13.04.2019,Stade Malherbe Caen,Angers SCO,0,1,A,0,0,D,8,13,2,5,14,13,1,3,4,1,0,0
F1,13.04.2019,Olympique de Marseille,Nîmes Olympique,2,1,H,0,0,D,14,8,4,3,11,15,4,6,1,2,0,0
F1,13.04.2019,AS Monaco,Stade de Reims,0,0,D,0,0,D,27,10,6,3,12,13,18,3,2,0,0,0
F1,13.04.2019,RC Strasbourg Alsace,En Avant de Guingamp,3,3,D,1,1,D,11,15,6,5,12,14,1,4,1,2,0,0
F1,14.04.2019,LOSC Lille,Paris Saint-Germain,5,1,H,1,1,D,15,10,6,5,10,11,2,2,1,3,0,1
F1,14.04.2019,Montpellier HSC,Toulouse Football Club,2,1,H,0,0,D,16,6,5,2,12,16,4,3,2,1,0,0
F1,14.04.2019,Stade Rennais FC,OGC Nice,0,0,D,0,0,D,14,7,7,2,13,8,4,2,2,1,0,0
F1,14.04.2019,AS Saint-Étienne,FC Girondins de Bordeaux,3,0,H,0,0,D,14,5,6,1,13,13,8,4,2,0,0,0
F1,17.04.2019,FC Nantes,Paris Saint-Germain,3,2,H,2,1,H,15,9,8,6,13,14,4,4,1,3,0,0
F1,19.04.2019,Dijon FCO,Stade Rennais FC,3,2,H,1,0,H,12,10,10,4,17,19,6,6,2,3,0,0
F1,19.04.2019,Olympique Lyonnais,Angers SCO,2,1,H,2,0,H,24,11,11,3,9,5,7,7,0,2,0,0
F1,20.04.2019,En Avant de Guingamp,Olympique de Marseille,1,3,A,0,2,A,9,15,3,6,16,13,3,5,2,3,0,0
F1,20.04.2019,OGC Nice,Stade Malherbe Caen,0,1,A,0,0,D,21,7,8,2,7,15,11,4,2,3,0,0
F1,20.04.2019,Nîmes Olympique,FC Girondins de Bordeaux,2,1,H,1,1,D,8,11,2,2,14,22,3,6,0,4,0,0
F1,20.04.2019,RC Strasbourg Alsace,Montpellier HSC,1,3,A,1,2,A,6,20,1,7,16,12,3,5,2,2,0,0
F1,21.04.2019,FC Nantes,Amiens SC,3,2,H,0,0,D,10,8,4,4,14,12,4,1,2,3,0,0
F1,21.04.2019,Paris Saint-Germain,AS Monaco,3,1,H,2,0,H,10,15,5,4,13,9,3,4,0,1,0,0
F1,21.04.2019,Stade de Reims,AS Saint-Étienne,0,2,A,0,1,A,8,14,1,3,16,7,1,6,3,0,0,0
F1,21.04.2019,Toulouse Football Club,LOSC Lille,0,0,D,0,0,D,10,16,2,4,16,18,2,3,2,3,0,0
F1,26.04.2019,FC Girondins de Bordeaux,Olympique Lyonnais,2,3,A,2,1,H,10,18,2,5,15,11,2,3,3,3,1,0
F1,28.04.2019,Amiens SC,RC Strasbourg Alsace,0,0,D,0,0,D,8,7,1,1,12,21,3,1,1,3,0,0
F1,28.04.2019,Angers SCO,Stade de Reims,1,1,D,0,0,D,10,5,5,4,6,16,4,0,0,3,0,0
F1,28.04.2019,Stade Malherbe Caen,Dijon FCO,1,0,H,0,0,D,14,12,2,3,17,19,5,3,1,4,0,0
F1,28.04.2019,LOSC Lille,Nîmes Olympique,5,0,H,0,0,D,14,8,8,3,8,14,1,4,1,2,0,0
F1,28.04.2019,Olympique de Marseille,FC Nantes,1,2,A,1,1,D,17,14,2,6,13,14,7,4,4,1,0,0
F1,28.04.2019,OGC Nice,En Avant de Guingamp,3,0,H,1,0,H,15,14,5,3,12,19,2,4,4,3,0,0
F1,28.04.2019,AS Saint-Étienne,Toulouse Football Club,2,0,H,2,0,H,14,12,7,3,17,15,5,6,1,2,0,0
F1,30.04.2019,Montpellier HSC,Paris Saint-Germain,3,2,H,1,1,D,15,8,9,3,17,15,9,3,3,4,0,0
F1,1.05.2019,Stade Rennais FC,AS Monaco,2,2,D,2,0,H,10,16,4,5,13,12,5,9,2,2,0,0
F1,3.05.2019,RC Strasbourg Alsace,Olympique de Marseille,1,1,D,0,0,D,7,13,4,2,12,15,0,4,1,2,0,0
F1,4.05.2019,FC Girondins de Bordeaux,Angers SCO,0,1,A,0,1,A,10,9,2,1,17,14,5,1,2,0,0,0
F1,4.05.2019,En Avant de Guingamp,Stade Malherbe Caen,0,0,D,0,0,D,10,1,1,0,24,14,5,0,1,4,0,0
F1,4.05.2019,Paris Saint-Germain,OGC Nice,1,1,D,0,0,D,17,8,5,2,15,14,9,1,2,3,0,0
F1,4.05.2019,Stade de Reims,Nîmes Olympique,0,3,A,0,2,A,8,15,2,5,17,7,3,5,3,2,0,0
F1,5.05.2019,Olympique Lyonnais,LOSC Lille,2,2,D,1,0,H,20,13,8,6,13,18,5,4,0,2,0,0
F1,5.05.2019,AS Monaco,AS Saint-Étienne,2,3,A,1,0,H,13,8,5,3,12,16,2,8,3,5,0,0
F1,5.05.2019,Montpellier HSC,Amiens SC,1,1,D,0,0,D,13,4,4,1,14,22,5,0,1,2,0,0
F1,5.05.2019,FC Nantes,Dijon FCO,3,0,H,0,0,D,22,8,5,3,9,13,3,2,0,2,0,1
F1,5.05.2019,Toulouse Football Club,Stade Rennais FC,2,2,D,1,1,D,19,11,4,3,20,15,6,6,3,3,0,0
F1,10.05.2019,AS Saint-Étienne,Montpellier HSC,0,1,A,0,0,D,16,11,5,4,11,18,11,1,3,4,1,1
F1,11.05.2019,Amiens SC,Toulouse Football Club,0,0,D,0,0,D,19,7,3,2,13,21,3,3,2,4,0,0
F1,11.05.2019,Angers SCO,Paris Saint-Germain,1,2,A,0,1,A,14,9,4,4,27,18,2,3,0,0,0,1
F1,11.05.2019,Stade Malherbe Caen,Stade de Reims,3,2,H,3,1,H,14,15,10,4,7,19,4,9,1,2,0,0
F1,11.05.2019,Dijon FCO,RC Strasbourg Alsace,2,1,H,1,0,H,13,17,6,8,12,13,2,7,1,1,0,0
F1,11.05.2019,OGC Nice,FC Nantes,1,1,D,0,1,A,8,13,2,3,13,13,4,1,2,3,0,0
F1,11.05.2019,Nîmes Olympique,AS Monaco,1,0,H,1,0,H,12,12,4,5,19,19,5,9,1,4,0,0
F1,12.05.2019,LOSC Lille,FC Girondins de Bordeaux,1,0,H,1,0,H,6,5,4,1,6,12,3,4,2,4,0,1
F1,12.05.2019,Olympique de Marseille,Olympique Lyonnais,0,3,A,0,1,A,17,15,6,5,16,11,4,1,3,1,1,0
F1,12.05.2019,Stade Rennais FC,En Avant de Guingamp,1,1,D,1,0,H,7,23,4,9,12,12,6,8,3,1,1,0
F1,18.05.2019,FC Girondins de Bordeaux,Stade de Reims,0,1,A,0,1,A,13,9,4,2,11,15,10,0,0,1,0,0
F1,18.05.2019,En Avant de Guingamp,Nîmes Olympique,2,2,D,2,0,H,18,21,9,4,17,12,5,5,2,2,0,0
F1,18.05.2019,LOSC Lille,Angers SCO,5,0,H,2,0,H,18,13,12,3,13,12,3,6,1,3,0,0
F1,18.05.2019,Olympique Lyonnais,Stade Malherbe Caen,4,0,H,0,0,D,16,7,8,2,10,11,4,4,3,1,0,0
F1,18.05.2019,AS Monaco,Amiens SC,2,0,H,1,0,H,10,9,3,3,22,13,4,5,5,2,0,0
F1,18.05.2019,Montpellier HSC,FC Nantes,1,1,D,0,1,A,16,10,2,2,13,11,4,3,0,3,0,0
F1,18.05.2019,Paris Saint-Germain,Dijon FCO,4,0,H,3,0,H,17,13,7,3,13,4,2,5,1,1,0,0
F1,18.05.2019,AS Saint-Étienne,OGC Nice,3,0,H,1,0,H,11,19,5,5,17,14,2,9,0,3,0,0
F1,18.05.2019,RC Strasbourg Alsace,Stade Rennais FC,0,2,A,0,1,A,19,11,6,6,10,14,11,1,1,2,0,0
F1,18.05.2019,Toulouse Football Club,Olympique de Marseille,2,5,A,1,1,D,19,21,5,8,4,11,5,9,1,2,0,0
F1,24.05.2019,Amiens SC,En Avant de Guingamp,2,1,H,1,0,H,19,16,9,4,7,15,3,3,0,0,0,0
F1,24.05.2019,Angers SCO,AS Saint-Étienne,1,1,D,0,0,D,14,15,5,4,12,4,7,8,1,1,0,0
F1,24.05.2019,Stade Malherbe Caen,FC Girondins de Bordeaux,0,1,A,0,1,A,14,12,1,5,21,22,6,3,1,1,0,0
F1,24.05.2019,Dijon FCO,Toulouse Football Club,2,1,H,0,1,A,12,13,6,3,9,11,4,5,2,2,0,0
F1,24.05.2019,Olympique de Marseille,Montpellier HSC,1,0,H,0,0,D,10,14,3,4,12,9,7,13,2,0,1,0
F1,24.05.2019,FC Nantes,RC Strasbourg Alsace,0,1,A,0,0,D,21,5,1,1,7,8,4,4,2,1,0,0
F1,24.05.2019,OGC Nice,AS Monaco,2,0,H,1,0,H,8,11,2,4,13,10,3,4,2,3,0,0
F1,24.05.2019,Nîmes Olympique,Olympique Lyonnais,2,3,A,2,1,H,17,19,8,8,8,8,11,9,1,1,0,0
F1,24.05.2019,Stade de Reims,Paris Saint-Germain,3,1,H,1,0,H,10,13,6,2,14,8,4,5,2,1,0,0
F1,24.05.2019,Stade Rennais FC,LOSC Lille,3,1,H,1,1,D,13,14,8,7,10,10,4,7,1,2,0,1
